"","EVENT_DATE","COUNTRY","number"
"661",2013-04-07,"Ivory Coast",1
"662",2013-04-08,"Ivory Coast",1
"663",2013-04-09,"Ivory Coast",1
"664",2013-04-10,"Ivory Coast",1
"665",2013-04-11,"Ivory Coast",1
"666",2013-04-13,"Ivory Coast",1
"667",2013-04-15,"Ivory Coast",2
"668",2013-04-22,"Ivory Coast",6
"669",2013-04-23,"Ivory Coast",2
"670",2013-04-24,"Ivory Coast",1
"671",2013-04-30,"Ivory Coast",1
"672",2013-05-03,"Ivory Coast",1
"673",2013-05-13,"Ivory Coast",1
"674",2013-05-15,"Ivory Coast",1
"675",2013-05-16,"Ivory Coast",2
"676",2013-05-17,"Ivory Coast",1
"677",2013-05-18,"Ivory Coast",1
"678",2013-05-21,"Ivory Coast",1
"679",2013-06-01,"Ivory Coast",1
"680",2013-06-05,"Ivory Coast",2
"681",2013-06-09,"Ivory Coast",1
"682",2013-06-10,"Ivory Coast",1
"683",2013-06-15,"Ivory Coast",1
"684",2013-06-16,"Ivory Coast",1
"685",2013-06-17,"Ivory Coast",2
"686",2013-06-18,"Ivory Coast",1
"687",2013-06-26,"Ivory Coast",3
"688",2013-07-01,"Ivory Coast",2
"689",2013-07-02,"Ivory Coast",1
"690",2013-07-08,"Ivory Coast",2
"691",2013-07-09,"Ivory Coast",2
"692",2013-07-10,"Ivory Coast",2
"693",2013-07-12,"Ivory Coast",1
"694",2013-07-15,"Ivory Coast",3
"695",2013-07-23,"Ivory Coast",1
"696",2013-07-27,"Ivory Coast",1
"697",2013-07-30,"Ivory Coast",1
"698",2013-08-11,"Ivory Coast",1
"699",2013-08-12,"Ivory Coast",1
"700",2013-08-26,"Ivory Coast",1
"701",2013-09-05,"Ivory Coast",1
"702",2013-09-10,"Ivory Coast",1
"703",2013-09-11,"Ivory Coast",1
"704",2013-09-13,"Ivory Coast",1
"705",2013-09-14,"Ivory Coast",1
"706",2013-09-17,"Ivory Coast",1
"707",2013-09-19,"Ivory Coast",1
"708",2013-09-21,"Ivory Coast",2
"709",2013-09-30,"Ivory Coast",1
"710",2013-10-26,"Ivory Coast",1
"711",2013-10-31,"Ivory Coast",1
"712",2013-11-15,"Ivory Coast",1
"713",2013-12-01,"Ivory Coast",1
"714",2013-12-04,"Ivory Coast",1
"715",2013-12-16,"Ivory Coast",1
"716",2013-12-23,"Ivory Coast",1
"717",2013-12-30,"Ivory Coast",1
"718",2014-01-07,"Ivory Coast",1
"719",2014-01-08,"Ivory Coast",1
"720",2014-01-13,"Ivory Coast",1
"721",2014-01-15,"Ivory Coast",1
"722",2014-01-19,"Ivory Coast",2
"723",2014-01-20,"Ivory Coast",2
"724",2014-01-24,"Ivory Coast",1
"725",2014-01-25,"Ivory Coast",1
"726",2014-01-27,"Ivory Coast",1
"727",2014-02-03,"Ivory Coast",1
"728",2014-02-06,"Ivory Coast",1
"729",2014-02-07,"Ivory Coast",2
"730",2014-02-11,"Ivory Coast",1
"731",2014-02-12,"Ivory Coast",2
"732",2014-02-13,"Ivory Coast",1
"733",2014-02-17,"Ivory Coast",1
"734",2014-02-20,"Ivory Coast",2
"735",2014-02-21,"Ivory Coast",1
"736",2014-02-23,"Ivory Coast",1
"737",2014-02-24,"Ivory Coast",2
"738",2014-02-25,"Ivory Coast",1
"739",2014-02-27,"Ivory Coast",1
"740",2014-03-03,"Ivory Coast",1
"741",2014-03-04,"Ivory Coast",1
"742",2014-03-07,"Ivory Coast",1
"743",2014-03-09,"Ivory Coast",1
"744",2014-03-11,"Ivory Coast",1
"745",2014-03-14,"Ivory Coast",1
"746",2014-03-18,"Ivory Coast",1
"747",2014-03-22,"Ivory Coast",1
"748",2014-03-24,"Ivory Coast",1
"749",2014-03-28,"Ivory Coast",1
"750",2014-03-29,"Ivory Coast",1
"751",2014-03-31,"Ivory Coast",1
"752",2014-04-02,"Ivory Coast",1
"753",2014-04-05,"Ivory Coast",3
"754",2014-04-06,"Ivory Coast",2
"755",2014-04-07,"Ivory Coast",1
"756",2014-04-10,"Ivory Coast",1
"757",2014-04-16,"Ivory Coast",1
"758",2014-04-25,"Ivory Coast",1
"759",2014-04-30,"Ivory Coast",1
"760",2014-05-05,"Ivory Coast",1
"761",2014-05-08,"Ivory Coast",1
"762",2014-05-15,"Ivory Coast",1
"763",2014-05-19,"Ivory Coast",2
"764",2014-05-20,"Ivory Coast",1
"765",2014-05-31,"Ivory Coast",1
"766",2014-06-04,"Ivory Coast",1
"767",2014-06-06,"Ivory Coast",1
"768",2014-06-17,"Ivory Coast",1
"769",2014-06-23,"Ivory Coast",2
"770",2014-06-24,"Ivory Coast",1
"771",2014-07-21,"Ivory Coast",2
"772",2014-07-22,"Ivory Coast",2
"773",2014-08-02,"Ivory Coast",1
"774",2014-09-01,"Ivory Coast",1
"775",2014-09-09,"Ivory Coast",1
"776",2014-09-16,"Ivory Coast",1
"777",2014-09-18,"Ivory Coast",1
"778",2014-09-23,"Ivory Coast",1
"779",2014-09-29,"Ivory Coast",1
"780",2014-10-13,"Ivory Coast",1
"781",2014-10-26,"Ivory Coast",1
"782",2014-11-09,"Ivory Coast",1
"783",2014-11-12,"Ivory Coast",1
"784",2014-11-17,"Ivory Coast",2
"785",2014-11-18,"Ivory Coast",7
"786",2014-11-20,"Ivory Coast",1
"787",2014-11-21,"Ivory Coast",1
"788",2014-11-25,"Ivory Coast",1
"789",2014-11-26,"Ivory Coast",1
"790",2014-11-27,"Ivory Coast",1
"791",2014-12-03,"Ivory Coast",1
"792",2014-12-07,"Ivory Coast",1
"793",2014-12-08,"Ivory Coast",1
"794",2014-12-15,"Ivory Coast",1
"795",2014-12-18,"Ivory Coast",2
"796",2014-12-19,"Ivory Coast",1
"797",2014-12-26,"Ivory Coast",1
"798",2015-01-06,"Ivory Coast",1
"799",2015-01-10,"Ivory Coast",1
"800",2015-01-13,"Ivory Coast",1
"801",2015-01-23,"Ivory Coast",1
"802",2015-02-05,"Ivory Coast",1
"803",2015-02-08,"Ivory Coast",2
"804",2015-02-14,"Ivory Coast",1
"805",2015-02-15,"Ivory Coast",1
"806",2015-02-21,"Ivory Coast",1
"807",2015-02-23,"Ivory Coast",1
"808",2015-02-28,"Ivory Coast",1
"809",2015-03-06,"Ivory Coast",1
"810",2015-03-09,"Ivory Coast",1
"811",2015-03-10,"Ivory Coast",1
"812",2015-03-12,"Ivory Coast",1
"813",2015-03-16,"Ivory Coast",2
"814",2015-03-22,"Ivory Coast",1
"815",2015-03-23,"Ivory Coast",1
"816",2015-03-25,"Ivory Coast",1
"817",2015-03-28,"Ivory Coast",1
"818",2015-04-03,"Ivory Coast",2
"819",2015-04-08,"Ivory Coast",1
"820",2015-04-14,"Ivory Coast",1
"821",2015-04-26,"Ivory Coast",2
"822",2015-04-27,"Ivory Coast",5
"823",2015-04-29,"Ivory Coast",1
"824",2015-04-30,"Ivory Coast",1
"825",2015-05-02,"Ivory Coast",1
"826",2015-05-03,"Ivory Coast",1
"827",2015-05-04,"Ivory Coast",2
"828",2015-05-13,"Ivory Coast",1
"829",2015-05-22,"Ivory Coast",1
"830",2015-06-09,"Ivory Coast",6
"831",2015-06-29,"Ivory Coast",1
"832",2015-07-13,"Ivory Coast",1
"833",2015-07-15,"Ivory Coast",1
"834",2015-07-20,"Ivory Coast",1
"835",2015-07-30,"Ivory Coast",1
"836",2015-08-03,"Ivory Coast",1
"837",2015-08-06,"Ivory Coast",1
"838",2015-09-03,"Ivory Coast",1
"839",2015-09-10,"Ivory Coast",6
"840",2015-09-11,"Ivory Coast",2
"841",2015-09-25,"Ivory Coast",1
"842",2015-09-28,"Ivory Coast",1
"843",2015-10-01,"Ivory Coast",1
"844",2015-10-30,"Ivory Coast",1
"845",2015-11-06,"Ivory Coast",1
"846",2015-11-20,"Ivory Coast",1
"847",2015-11-25,"Ivory Coast",1
"848",2015-12-02,"Ivory Coast",1
"849",2015-12-08,"Ivory Coast",1
"850",2015-12-14,"Ivory Coast",1
"851",2016-01-08,"Ivory Coast",1
"852",2016-01-21,"Ivory Coast",1
"853",2016-01-22,"Ivory Coast",1
"854",2016-01-23,"Ivory Coast",1
"855",2016-02-15,"Ivory Coast",1
"856",2016-02-16,"Ivory Coast",1
"857",2016-02-17,"Ivory Coast",1
"858",2016-02-19,"Ivory Coast",1
"859",2016-02-20,"Ivory Coast",1
"860",2016-02-22,"Ivory Coast",1
"861",2016-03-07,"Ivory Coast",1
"862",2016-03-12,"Ivory Coast",1
"863",2016-03-13,"Ivory Coast",2
"864",2016-03-15,"Ivory Coast",1
"865",2016-03-24,"Ivory Coast",2
"866",2016-03-29,"Ivory Coast",1
"867",2016-03-30,"Ivory Coast",1
"868",2016-04-11,"Ivory Coast",1
"869",2016-04-12,"Ivory Coast",1
"870",2016-04-13,"Ivory Coast",1
"871",2016-04-14,"Ivory Coast",1
"872",2016-04-25,"Ivory Coast",1
"873",2016-04-30,"Ivory Coast",1
"874",2016-05-08,"Ivory Coast",1
"875",2016-05-13,"Ivory Coast",1
"876",2016-05-18,"Ivory Coast",1
"877",2016-05-26,"Ivory Coast",1
"878",2016-06-01,"Ivory Coast",1
"879",2016-06-02,"Ivory Coast",1
"880",2016-06-16,"Ivory Coast",2
"881",2016-06-27,"Ivory Coast",1
"882",2016-07-18,"Ivory Coast",1
"883",2016-07-19,"Ivory Coast",1
"884",2016-07-20,"Ivory Coast",1
"885",2016-07-22,"Ivory Coast",1
"886",2016-07-25,"Ivory Coast",1
"887",2016-08-01,"Ivory Coast",1
"888",2016-08-13,"Ivory Coast",1
"889",2016-08-19,"Ivory Coast",1
"890",2016-08-28,"Ivory Coast",1
"891",2016-09-01,"Ivory Coast",1
"892",2016-09-02,"Ivory Coast",1
"893",2016-09-13,"Ivory Coast",1
"894",2016-09-16,"Ivory Coast",1
"895",2016-09-23,"Ivory Coast",1
"896",2016-10-03,"Ivory Coast",1
"897",2016-10-05,"Ivory Coast",1
"898",2016-10-08,"Ivory Coast",1
"899",2016-10-14,"Ivory Coast",1
"900",2016-10-20,"Ivory Coast",1
"901",2016-10-28,"Ivory Coast",1
"902",2016-10-30,"Ivory Coast",7
"903",2016-11-05,"Ivory Coast",1
"904",2016-11-08,"Ivory Coast",1
"905",2016-11-16,"Ivory Coast",2
"906",2016-11-17,"Ivory Coast",1
"907",2016-11-18,"Ivory Coast",1
"908",2016-12-01,"Ivory Coast",1
"909",2016-12-22,"Ivory Coast",1
"910",2017-01-06,"Ivory Coast",6
"911",2017-01-07,"Ivory Coast",2
"912",2017-01-09,"Ivory Coast",1
"913",2017-01-12,"Ivory Coast",1
"914",2017-01-13,"Ivory Coast",6
"915",2017-01-15,"Ivory Coast",1
"916",2017-01-16,"Ivory Coast",2
"917",2017-01-17,"Ivory Coast",8
"918",2017-01-18,"Ivory Coast",1
"919",2017-01-23,"Ivory Coast",2
"920",2017-01-24,"Ivory Coast",1
"921",2017-02-07,"Ivory Coast",2
"922",2017-02-08,"Ivory Coast",1
"923",2017-02-15,"Ivory Coast",1
"924",2017-02-16,"Ivory Coast",2
"925",2017-02-18,"Ivory Coast",1
"926",2017-02-20,"Ivory Coast",1
"927",2017-02-21,"Ivory Coast",1
"928",2017-03-03,"Ivory Coast",1
"929",2017-03-08,"Ivory Coast",1
"930",2017-03-13,"Ivory Coast",1
"931",2017-03-14,"Ivory Coast",1
"932",2017-04-20,"Ivory Coast",1
"933",2017-04-24,"Ivory Coast",1
"934",2017-05-02,"Ivory Coast",1
"935",2017-05-03,"Ivory Coast",1
"936",2017-05-04,"Ivory Coast",1
"937",2017-05-08,"Ivory Coast",1
"938",2017-05-12,"Ivory Coast",2
"939",2017-05-13,"Ivory Coast",4
"940",2017-05-14,"Ivory Coast",2
"941",2017-05-15,"Ivory Coast",3
"942",2017-05-16,"Ivory Coast",1
"943",2017-05-22,"Ivory Coast",2
"944",2017-05-23,"Ivory Coast",1
"945",2017-05-30,"Ivory Coast",1
"946",2017-06-17,"Ivory Coast",2
"947",2017-07-09,"Ivory Coast",1
"948",2017-07-15,"Ivory Coast",2
"949",2017-07-19,"Ivory Coast",1
"950",2017-07-22,"Ivory Coast",1
"951",2017-07-29,"Ivory Coast",1
"952",2017-08-04,"Ivory Coast",1
"953",2017-08-06,"Ivory Coast",1
"954",2017-08-08,"Ivory Coast",1
"955",2017-08-16,"Ivory Coast",2
"956",2017-09-02,"Ivory Coast",1
"957",2017-09-07,"Ivory Coast",2
"958",2017-09-13,"Ivory Coast",2
"959",2017-09-18,"Ivory Coast",1
"960",2017-09-22,"Ivory Coast",1
"961",2017-09-26,"Ivory Coast",1
"962",2017-10-01,"Ivory Coast",1
"963",2017-10-02,"Ivory Coast",2
"964",2017-10-07,"Ivory Coast",1
"965",2017-10-17,"Ivory Coast",1
"966",2017-10-23,"Ivory Coast",1
"967",2017-11-02,"Ivory Coast",1
"968",2017-11-10,"Ivory Coast",1
"969",2017-11-22,"Ivory Coast",1
"970",2017-11-23,"Ivory Coast",1
"971",2017-12-05,"Ivory Coast",1
"972",2017-12-06,"Ivory Coast",1
"973",2017-12-07,"Ivory Coast",1
"974",2017-12-14,"Ivory Coast",4
"975",2017-12-15,"Ivory Coast",1
"976",2017-12-23,"Ivory Coast",1
"977",2017-12-24,"Ivory Coast",1
"978",2018-01-03,"Ivory Coast",1
"979",2018-01-04,"Ivory Coast",2
"980",2018-01-06,"Ivory Coast",1
"981",2018-01-07,"Ivory Coast",1
"982",2018-01-09,"Ivory Coast",1
"983",2018-01-27,"Ivory Coast",1
"984",2018-02-05,"Ivory Coast",1
"985",2018-02-06,"Ivory Coast",1
"986",2018-02-16,"Ivory Coast",1
"987",2018-02-28,"Ivory Coast",1
"988",2018-03-06,"Ivory Coast",1
"989",2018-03-12,"Ivory Coast",1
"990",2018-03-13,"Ivory Coast",1
"991",2018-03-22,"Ivory Coast",1
"992",2018-04-06,"Ivory Coast",1
"993",2018-04-09,"Ivory Coast",1
