"","EVENT_DATE","COUNTRY","number"
"348",2017-07-12,"Mauritania",1
"349",2017-07-16,"Mauritania",1
"350",2017-07-19,"Mauritania",1
"351",2017-07-21,"Mauritania",1
"352",2017-07-22,"Mauritania",1
"353",2017-07-23,"Mauritania",1
"354",2017-07-24,"Mauritania",2
"355",2017-07-25,"Mauritania",1
"356",2017-07-26,"Mauritania",2
"357",2017-07-27,"Mauritania",1
"358",2017-07-28,"Mauritania",1
"359",2017-07-29,"Mauritania",1
"360",2017-07-30,"Mauritania",1
"361",2017-07-31,"Mauritania",1
"362",2017-08-01,"Mauritania",1
"363",2017-08-02,"Mauritania",1
"364",2017-08-03,"Mauritania",1
"365",2017-08-04,"Mauritania",2
"366",2017-08-11,"Mauritania",1
"367",2017-08-15,"Mauritania",1
"368",2017-09-11,"Mauritania",2
"369",2017-09-12,"Mauritania",1
"370",2017-09-26,"Mauritania",1
"371",2017-09-27,"Mauritania",1
"372",2017-10-05,"Mauritania",1
"373",2017-11-09,"Mauritania",2
"374",2017-11-10,"Mauritania",2
"375",2017-11-11,"Mauritania",1
"376",2017-11-12,"Mauritania",1
"377",2017-11-28,"Mauritania",1
"378",2017-12-07,"Mauritania",1
"379",2017-12-13,"Mauritania",1
"380",2017-12-16,"Mauritania",1
"381",2017-12-18,"Mauritania",1
"382",2017-12-27,"Mauritania",1
"383",2018-01-02,"Mauritania",1
"384",2018-01-03,"Mauritania",1
"385",2018-01-04,"Mauritania",1
"386",2018-02-01,"Mauritania",1
"387",2018-02-07,"Mauritania",1
"388",2018-02-15,"Mauritania",1
"389",2018-02-18,"Mauritania",1
"390",2018-02-19,"Mauritania",1
"391",2018-02-20,"Mauritania",2
"392",2018-02-25,"Mauritania",1
"393",2018-03-11,"Mauritania",1
"394",2018-03-18,"Mauritania",1
"395",2018-03-26,"Mauritania",1
"396",2018-04-03,"Mauritania",1
"397",2018-04-05,"Mauritania",1
