"","EVENT_DATE","COUNTRY","number"
"541",2001-08-19,"Nigeria",1
"542",2001-08-20,"Nigeria",1
"543",2001-08-23,"Nigeria",1
"544",2001-08-24,"Nigeria",1
"545",2001-08-27,"Nigeria",2
"546",2001-08-31,"Nigeria",1
"547",2001-09-01,"Nigeria",2
"548",2001-09-03,"Nigeria",1
"549",2001-09-07,"Nigeria",2
"550",2001-09-08,"Nigeria",1
"551",2001-09-09,"Nigeria",1
"552",2001-09-10,"Nigeria",2
"553",2001-09-11,"Nigeria",2
"554",2001-09-12,"Nigeria",1
"555",2001-09-13,"Nigeria",1
"556",2001-09-15,"Nigeria",1
"557",2001-09-25,"Nigeria",2
"558",2001-09-28,"Nigeria",1
"559",2001-10-07,"Nigeria",1
"560",2001-10-10,"Nigeria",1
"561",2001-10-11,"Nigeria",1
"562",2001-10-13,"Nigeria",1
"563",2001-10-15,"Nigeria",3
"564",2001-10-16,"Nigeria",1
"565",2001-10-24,"Nigeria",2
"566",2001-10-27,"Nigeria",1
"567",2001-11-08,"Nigeria",2
"568",2001-11-15,"Nigeria",1
"569",2001-11-16,"Nigeria",1
"570",2001-11-17,"Nigeria",1
"571",2001-11-19,"Nigeria",1
"572",2001-11-21,"Nigeria",2
"573",2001-11-24,"Nigeria",1
"574",2001-11-28,"Nigeria",2
"575",2001-12-01,"Nigeria",1
"576",2001-12-06,"Nigeria",1
"577",2001-12-09,"Nigeria",1
"578",2001-12-11,"Nigeria",1
"579",2001-12-19,"Nigeria",1
"580",2001-12-20,"Nigeria",3
"581",2001-12-21,"Nigeria",1
"582",2001-12-22,"Nigeria",1
"583",2001-12-23,"Nigeria",1
"584",2001-12-31,"Nigeria",2
"585",2002-01-01,"Nigeria",3
"586",2002-01-02,"Nigeria",1
"587",2002-01-11,"Nigeria",1
"588",2002-01-14,"Nigeria",1
"589",2002-01-16,"Nigeria",1
"590",2002-01-21,"Nigeria",1
"591",2002-01-25,"Nigeria",1
"592",2002-01-29,"Nigeria",1
"593",2002-02-02,"Nigeria",1
"594",2002-02-05,"Nigeria",3
"595",2002-02-11,"Nigeria",1
"596",2002-02-12,"Nigeria",1
"597",2002-02-15,"Nigeria",1
"598",2002-02-16,"Nigeria",1
"599",2002-02-17,"Nigeria",1
"600",2002-02-18,"Nigeria",1
"601",2002-02-19,"Nigeria",1
"602",2002-02-20,"Nigeria",4
"603",2002-02-25,"Nigeria",2
"604",2002-03-01,"Nigeria",1
"605",2002-03-03,"Nigeria",1
"606",2002-03-05,"Nigeria",1
"607",2002-03-07,"Nigeria",1
"608",2002-03-08,"Nigeria",1
"609",2002-03-09,"Nigeria",1
"610",2002-03-11,"Nigeria",1
"611",2002-03-14,"Nigeria",2
"612",2002-03-15,"Nigeria",1
"613",2002-03-16,"Nigeria",1
"614",2002-03-18,"Nigeria",1
"615",2002-03-22,"Nigeria",1
"616",2002-03-27,"Nigeria",1
"617",2002-04-05,"Nigeria",1
"618",2002-04-07,"Nigeria",2
"619",2002-04-10,"Nigeria",1
"620",2002-04-18,"Nigeria",1
"621",2002-05-06,"Nigeria",1
"622",2002-05-07,"Nigeria",1
"623",2002-05-09,"Nigeria",1
"624",2002-05-11,"Nigeria",1
"625",2002-05-18,"Nigeria",1
"626",2002-05-21,"Nigeria",1
"627",2002-05-22,"Nigeria",3
"628",2002-05-26,"Nigeria",1
"629",2002-05-27,"Nigeria",1
"630",2002-05-28,"Nigeria",1
"631",2002-05-29,"Nigeria",2
"632",2002-06-01,"Nigeria",1
"633",2002-06-07,"Nigeria",1
"634",2002-06-10,"Nigeria",1
"635",2002-06-11,"Nigeria",1
"636",2002-06-15,"Nigeria",1
"637",2002-06-17,"Nigeria",2
"638",2002-06-18,"Nigeria",1
"639",2002-06-19,"Nigeria",1
"640",2002-06-21,"Nigeria",2
"641",2002-06-22,"Nigeria",1
"642",2002-06-26,"Nigeria",2
"643",2002-06-27,"Nigeria",1
"644",2002-06-29,"Nigeria",2
"645",2002-06-30,"Nigeria",3
"646",2002-07-01,"Nigeria",1
"647",2002-07-03,"Nigeria",1
"648",2002-07-07,"Nigeria",1
"649",2002-07-11,"Nigeria",1
"650",2002-07-12,"Nigeria",2
"651",2002-07-14,"Nigeria",1
"652",2002-07-15,"Nigeria",1
"653",2002-07-16,"Nigeria",1
"654",2002-07-18,"Nigeria",1
"655",2002-07-19,"Nigeria",1
"656",2002-07-21,"Nigeria",3
"657",2002-07-22,"Nigeria",1
"658",2002-07-24,"Nigeria",1
"659",2002-07-25,"Nigeria",1
"660",2002-07-29,"Nigeria",2
"661",2002-07-30,"Nigeria",1
"662",2002-08-02,"Nigeria",1
"663",2002-08-04,"Nigeria",1
"664",2002-08-05,"Nigeria",3
"665",2002-08-11,"Nigeria",1
"666",2002-08-16,"Nigeria",1
"667",2002-08-18,"Nigeria",1
"668",2002-08-25,"Nigeria",1
"669",2002-08-26,"Nigeria",1
"670",2002-08-30,"Nigeria",1
"671",2002-09-01,"Nigeria",3
"672",2002-09-05,"Nigeria",1
"673",2002-09-07,"Nigeria",1
"674",2002-09-13,"Nigeria",1
"675",2002-09-14,"Nigeria",3
"676",2002-09-17,"Nigeria",1
"677",2002-09-20,"Nigeria",1
"678",2002-09-22,"Nigeria",3
"679",2002-09-23,"Nigeria",2
"680",2002-09-25,"Nigeria",1
"681",2002-09-26,"Nigeria",1
"682",2002-10-01,"Nigeria",1
"683",2002-10-07,"Nigeria",1
"684",2002-10-12,"Nigeria",1
"685",2002-10-13,"Nigeria",1
"686",2002-10-14,"Nigeria",4
"687",2002-10-15,"Nigeria",2
"688",2002-10-19,"Nigeria",1
"689",2002-10-22,"Nigeria",1
"690",2002-11-09,"Nigeria",1
"691",2002-11-14,"Nigeria",1
"692",2002-11-15,"Nigeria",1
"693",2002-11-20,"Nigeria",1
"694",2002-11-21,"Nigeria",1
"695",2002-11-22,"Nigeria",1
"696",2002-11-23,"Nigeria",2
"697",2002-11-25,"Nigeria",1
"698",2002-11-26,"Nigeria",1
"699",2002-11-27,"Nigeria",1
"700",2002-11-28,"Nigeria",1
"701",2002-12-01,"Nigeria",2
"702",2002-12-02,"Nigeria",2
"703",2002-12-04,"Nigeria",1
"704",2002-12-09,"Nigeria",1
"705",2002-12-11,"Nigeria",1
"706",2002-12-13,"Nigeria",1
"707",2002-12-20,"Nigeria",1
"708",2002-12-24,"Nigeria",1
"709",2002-12-28,"Nigeria",1
"710",2003-01-01,"Nigeria",1
"711",2003-01-02,"Nigeria",2
"712",2003-01-04,"Nigeria",2
"713",2003-01-05,"Nigeria",1
"714",2003-01-06,"Nigeria",1
"715",2003-01-07,"Nigeria",1
"716",2003-01-08,"Nigeria",1
"717",2003-01-13,"Nigeria",1
"718",2003-01-14,"Nigeria",2
"719",2003-01-17,"Nigeria",1
"720",2003-01-20,"Nigeria",1
"721",2003-01-21,"Nigeria",2
"722",2003-01-24,"Nigeria",2
"723",2003-01-25,"Nigeria",2
"724",2003-01-30,"Nigeria",3
"725",2003-02-02,"Nigeria",2
"726",2003-02-03,"Nigeria",1
"727",2003-02-04,"Nigeria",1
"728",2003-02-07,"Nigeria",1
"729",2003-02-09,"Nigeria",1
"730",2003-02-16,"Nigeria",1
"731",2003-02-17,"Nigeria",1
"732",2003-02-18,"Nigeria",1
