"","EVENT_DATE","COUNTRY","number"
"450",2013-02-03,"Senegal",1
"451",2013-02-05,"Senegal",1
"452",2013-02-09,"Senegal",1
"453",2013-02-14,"Senegal",1
"454",2013-03-06,"Senegal",1
"455",2013-03-31,"Senegal",2
"456",2013-04-05,"Senegal",1
"457",2013-04-08,"Senegal",2
"458",2013-04-16,"Senegal",1
"459",2013-04-17,"Senegal",1
"460",2013-04-23,"Senegal",1
"461",2013-04-26,"Senegal",1
"462",2013-05-03,"Senegal",1
"463",2013-05-11,"Senegal",1
"464",2013-05-12,"Senegal",1
"465",2013-05-22,"Senegal",1
"466",2013-07-02,"Senegal",2
"467",2013-07-04,"Senegal",1
"468",2013-07-29,"Senegal",1
"469",2013-08-01,"Senegal",1
"470",2013-08-02,"Senegal",1
"471",2013-08-05,"Senegal",1
"472",2013-08-07,"Senegal",1
"473",2013-08-30,"Senegal",1
"474",2013-09-02,"Senegal",1
"475",2013-09-03,"Senegal",1
"476",2013-09-06,"Senegal",1
"477",2013-09-09,"Senegal",1
"478",2013-09-10,"Senegal",1
"479",2013-09-14,"Senegal",1
"480",2013-09-20,"Senegal",1
"481",2013-09-24,"Senegal",1
"482",2013-09-25,"Senegal",2
"483",2013-09-28,"Senegal",2
"484",2013-10-08,"Senegal",1
"485",2013-10-21,"Senegal",1
"486",2013-10-22,"Senegal",1
"487",2013-10-31,"Senegal",2
"488",2013-11-07,"Senegal",1
"489",2013-11-14,"Senegal",1
"490",2013-11-15,"Senegal",1
"491",2013-11-17,"Senegal",1
"492",2013-11-27,"Senegal",1
"493",2013-12-04,"Senegal",1
"494",2013-12-07,"Senegal",1
"495",2013-12-08,"Senegal",1
"496",2013-12-13,"Senegal",1
"497",2013-12-17,"Senegal",1
"498",2013-12-18,"Senegal",2
"499",2013-12-25,"Senegal",1
"500",2013-12-28,"Senegal",1
"501",2013-12-29,"Senegal",1
"502",2014-01-02,"Senegal",1
"503",2014-01-04,"Senegal",1
"504",2014-01-06,"Senegal",1
"505",2014-01-08,"Senegal",1
"506",2014-01-09,"Senegal",1
"507",2014-01-11,"Senegal",1
"508",2014-01-15,"Senegal",1
"509",2014-01-16,"Senegal",3
"510",2014-01-17,"Senegal",1
"511",2014-01-22,"Senegal",1
"512",2014-01-23,"Senegal",2
"513",2014-01-24,"Senegal",1
"514",2014-01-26,"Senegal",1
"515",2014-01-29,"Senegal",1
"516",2014-01-31,"Senegal",1
"517",2014-02-01,"Senegal",1
"518",2014-02-02,"Senegal",6
"519",2014-02-03,"Senegal",2
"520",2014-02-05,"Senegal",2
"521",2014-02-06,"Senegal",2
"522",2014-02-08,"Senegal",2
"523",2014-02-25,"Senegal",1
"524",2014-03-02,"Senegal",3
"525",2014-03-03,"Senegal",2
"526",2014-03-06,"Senegal",2
"527",2014-03-07,"Senegal",2
"528",2014-03-09,"Senegal",1
"529",2014-03-10,"Senegal",1
"530",2014-03-17,"Senegal",1
"531",2014-03-22,"Senegal",1
"532",2014-04-05,"Senegal",1
"533",2014-04-07,"Senegal",1
"534",2014-04-12,"Senegal",1
"535",2014-04-16,"Senegal",2
"536",2014-04-19,"Senegal",1
"537",2014-04-27,"Senegal",1
"538",2014-04-28,"Senegal",1
"539",2014-04-30,"Senegal",1
"540",2014-05-01,"Senegal",3
"541",2014-05-07,"Senegal",1
"542",2014-05-08,"Senegal",1
"543",2014-05-12,"Senegal",1
"544",2014-05-16,"Senegal",1
"545",2014-05-17,"Senegal",1
"546",2014-05-19,"Senegal",2
"547",2014-05-20,"Senegal",2
"548",2014-05-21,"Senegal",1
"549",2014-05-22,"Senegal",1
"550",2014-05-23,"Senegal",1
"551",2014-05-24,"Senegal",1
"552",2014-05-29,"Senegal",1
"553",2014-05-31,"Senegal",1
"554",2014-06-10,"Senegal",1
"555",2014-06-15,"Senegal",1
"556",2014-06-16,"Senegal",1
"557",2014-06-18,"Senegal",3
"558",2014-06-20,"Senegal",2
"559",2014-06-22,"Senegal",1
"560",2014-06-23,"Senegal",2
"561",2014-06-24,"Senegal",3
"562",2014-06-25,"Senegal",2
"563",2014-06-29,"Senegal",1
"564",2014-07-07,"Senegal",1
"565",2014-07-09,"Senegal",1
"566",2014-07-11,"Senegal",1
"567",2014-07-22,"Senegal",1
"568",2014-08-02,"Senegal",1
"569",2014-08-03,"Senegal",1
"570",2014-08-04,"Senegal",2
"571",2014-08-06,"Senegal",1
"572",2014-08-14,"Senegal",1
"573",2014-08-16,"Senegal",1
"574",2014-08-26,"Senegal",1
"575",2014-08-28,"Senegal",1
"576",2014-09-19,"Senegal",1
"577",2014-09-22,"Senegal",1
"578",2014-09-24,"Senegal",1
"579",2014-10-01,"Senegal",1
"580",2014-10-04,"Senegal",1
"581",2014-10-15,"Senegal",1
"582",2014-10-18,"Senegal",1
"583",2014-10-24,"Senegal",2
"584",2014-11-05,"Senegal",1
"585",2014-11-07,"Senegal",1
"586",2014-11-09,"Senegal",1
